117	-1.12376	-0.0698233	1.12593	-1.12376	-0.0698233	1.12593
118	-1.12763	-0.0821514	1.13061	-1.12763	-0.0821514	1.13061
119	-1.13124	-0.0945068	1.13518	-1.13124	-0.0945068	1.13518
120	-1.13459	-0.106883	1.13961	-1.13459	-0.106883	1.13961
121	-1.13768	-0.119277	1.14391	-1.13768	-0.119277	1.14391
122	-1.1405	-0.131683	1.14808	-1.1405	-0.131683	1.14808
123	-1.14306	-0.144095	1.15211	-1.14306	-0.144095	1.15211
124	-1.14534	-0.15651	1.15599	-1.14534	-0.15651	1.15599
125	-1.14736	-0.16892	1.15972	-1.14736	-0.16892	1.15972
126	-1.14908	-0.181322	1.1633	-1.14908	-0.181322	1.1633
127	-1.15053	-0.193708	1.16672	-1.15053	-0.193708	1.16672
128	-1.15169	-0.206075	1.16998	-1.15169	-0.206075	1.16998
129	-1.15256	-0.218416	1.17307	-1.15256	-0.218416	1.17307
130	-1.15313	-0.230729	1.17599	-1.15313	-0.230729	1.17599
131	-1.15342	-0.243007	1.17874	-1.15342	-0.243007	1.17874
132	-1.15341	-0.255246	1.18131	-1.15341	-0.255246	1.18131
133	-1.1531	-0.267442	1.18371	-1.1531	-0.267442	1.18371
134	-1.1525	-0.27959	1.18593	-1.1525	-0.27959	1.18593
135	-1.1516	-0.291685	1.18796	-1.1516	-0.291685	1.18796
136	-1.1504	-0.303723	1.18981	-1.1504	-0.303723	1.18981
137	-1.14889	-0.315698	1.19148	-1.14889	-0.315698	1.19148
138	-1.14709	-0.327607	1.19296	-1.14709	-0.327607	1.19296
139	-1.14499	-0.339447	1.19425	-1.14499	-0.339447	1.19425
140	-1.14259	-0.351212	1.19535	-1.14259	-0.351212	1.19535
141	-1.1399	-0.362901	1.19627	-1.1399	-0.362901	1.19627
142	-1.13691	-0.374508	1.19701	-1.13691	-0.374508	1.19701
143	-1.13363	-0.386033	1.19756	-1.13363	-0.386033	1.19756
144	-1.13007	-0.39747	1.19793	-1.13007	-0.39747	1.19793
145	-1.12621	-0.408817	1.19812	-1.12621	-0.408817	1.19812
146	-1.12208	-0.420071	1.19813	-1.12208	-0.420071	1.19813
147	-1.11766	-0.431228	1.19797	-1.11766	-0.431228	1.19797
148	-1.11297	-0.442286	1.19763	-1.11297	-0.442286	1.19763
149	-1.108	-0.453241	1.19712	-1.108	-0.453241	1.19712
150	-1.10277	-0.464095	1.19644	-1.10277	-0.464095	1.19644
151	-1.09727	-0.474843	1.19561	-1.09727	-0.474843	1.19561
152	-1.09152	-0.485483	1.19462	-1.09152	-0.485483	1.19462
153	-1.08552	-0.496012	1.19347	-1.08552	-0.496012	1.19347
154	-1.07926	-0.506427	1.19217	-1.07926	-0.506427	1.19217
155	-1.07275	-0.516724	1.19071	-1.07275	-0.516724	1.19071
156	-1.06599	-0.526901	1.1891	-1.06599	-0.526901	1.1891
157	-1.05899	-0.536954	1.18734	-1.05899	-0.536954	1.18734
158	-1.05175	-0.546881	1.18543	-1.05175	-0.546881	1.18543
159	-1.04427	-0.556679	1.18338	-1.04427	-0.556679	1.18338
160	-1.03655	-0.566346	1.18118	-1.03655	-0.566346	1.18118
161	-1.0286	-0.575877	1.17884	-1.0286	-0.575877	1.17884
162	-1.02043	-0.585273	1.17636	-1.02043	-0.585273	1.17636
163	-1.01204	-0.594531	1.17375	-1.01204	-0.594531	1.17375
164	-1.00343	-0.60365	1.17101	-1.00343	-0.60365	1.17101
165	-0.994609	-0.612626	1.16814	-0.994609	-0.612626	1.16814
166	-0.985579	-0.621457	1.16515	-0.985579	-0.621457	1.16515
167	-0.976341	-0.63014	1.16203	-0.976341	-0.63014	1.16203
168	-0.9669	-0.638673	1.15879	-0.9669	-0.638673	1.15879
169	-0.957258	-0.647052	1.15543	-0.957258	-0.647052	1.15543
170	-0.94742	-0.655277	1.15195	-0.94742	-0.655277	1.15195
171	-0.937388	-0.663343	1.14835	-0.937388	-0.663343	1.14835
172	-0.927166	-0.671249	1.14464	-0.927166	-0.671249	1.14464
173	-0.916758	-0.678993	1.14082	-0.916758	-0.678993	1.14082
174	-0.906167	-0.686572	1.13689	-0.906167	-0.686572	1.13689
175	-0.895397	-0.693984	1.13285	-0.895397	-0.693984	1.13285
176	-0.884451	-0.701227	1.1287	-0.884451	-0.701227	1.1287
177	-0.873335	-0.7083	1.12446	-0.873335	-0.7083	1.12446
178	-0.86205	-0.7152	1.12011	-0.86205	-0.7152	1.12011
179	-0.850604	-0.721926	1.11566	-0.850604	-0.721926	1.11566
180	-0.838992	-0.728473	1.11112	-0.838992	-0.728473	1.11112
181	-0.827226	-0.734842	1.10648	-0.827226	-0.734842	1.10648
182	-0.815299	-0.741027	1.10174	-0.815299	-0.741027	1.10174
183	-0.803225	-0.74703	1.09692	-0.803225	-0.74703	1.09692
184	-0.790996	-0.752845	1.09199	-0.790996	-0.752845	1.09199
185	-0.778626	-0.758474	1.08699	-0.778626	-0.758474	1.08699
186	-0.766109	-0.76391	1.08189	-0.766109	-0.76391	1.08189
187	-0.753457	-0.769157	1.07671	-0.753457	-0.769157	1.07671
188	-0.740664	-0.774208	1.07144	-0.740664	-0.774208	1.07144
189	-0.72774	-0.779064	1.06609	-0.72774	-0.779064	1.06609
190	-0.71468	-0.78372	1.06065	-0.71468	-0.78372	1.06065
191	-0.701495	-0.788177	1.05514	-0.701495	-0.788177	1.05514
192	-0.688179	-0.79243	1.04954	-0.688179	-0.79243	1.04954
